Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25416114,RS_198,COUNTRY,VNM,YEAR,2013,SEX,MLE,,,,,,,39.7 [33.6-45.9],39.74268,33.58879,45.89656,,2021-02-09T17:23:13Z,2013,2013-01-01,2013-12-31
25416115,RS_198,COUNTRY,VNM,YEAR,2005,SEX,FMLE,,,,,,,10.1 [8.9-11.3],10.0785,8.8746,11.2824,,2021-02-09T17:23:13Z,2005,2005-01-01,2005-12-31
25416116,RS_198,COUNTRY,VNM,YEAR,2009,SEX,FMLE,,,,,,,10.1 [8.8-11.3],10.05848,8.78168,11.33527,,2021-02-09T17:23:13Z,2009,2009-01-01,2009-12-31
25416117,RS_198,COUNTRY,VNM,YEAR,2000,SEX,FMLE,,,,,,,10.6 [9.3-11.8],10.58572,9.32375,11.84769,,2021-02-09T17:23:13Z,2000,2000-01-01,2000-12-31
25416958,RS_198,COUNTRY,VUT,YEAR,2005,SEX,FMLE,,,,,,,6.9 [5.9-7.6],6.89873,5.94718,7.61239,,2021-02-09T17:23:32Z,2005,2005-01-01,2005-12-31
25416959,RS_198,COUNTRY,VUT,YEAR,2017,SEX,BTSX,,,,,,,15.3 [13.7-17.0],15.27435,13.69321,17.0332,,2021-02-09T17:23:32Z,2017,2017-01-01,2017-12-31
25416960,RS_198,COUNTRY,VUT,YEAR,2010,SEX,BTSX,,,,,,,13.5 [11.9-14.8],13.54692,11.85356,14.81695,,2021-02-09T17:23:32Z,2010,2010-01-01,2010-12-31
25416961,RS_198,COUNTRY,VUT,YEAR,2015,SEX,FMLE,,,,,,,8.1 [7.3-9.1],8.11232,7.33972,9.07807,,2021-02-09T17:23:32Z,2015,2015-01-01,2015-12-31
25416962,RS_198,COUNTRY,VUT,YEAR,2003,SEX,MLE,,,,,,,21.7 [18.7-23.9],21.69986,18.70678,23.94467,,2021-02-09T17:23:32Z,2003,2003-01-01,2003-12-31
25416963,RS_198,COUNTRY,VUT,YEAR,2005,SEX,MLE,,,,,,,20.5 [17.7-22.7],20.5386,17.70569,22.66328,,2021-02-09T17:23:32Z,2005,2005-01-01,2005-12-31
25416964,RS_198,COUNTRY,VUT,YEAR,2019,SEX,FMLE,,,,,,,7.7 [6.9-8.6],7.7197,6.94399,8.61105,,2021-02-09T17:23:32Z,2019,2019-01-01,2019-12-31
25416965,RS_198,COUNTRY,VUT,YEAR,2006,SEX,FMLE,,,,,,,6.8 [6.1-7.7],6.80132,6.09773,7.73943,,2021-02-09T17:23:32Z,2006,2006-01-01,2006-12-31
25416966,RS_198,COUNTRY,VUT,YEAR,2000,SEX,MLE,,,,,,,20.7 [18.3-23.1],20.70328,18.31444,23.09212,,2021-02-09T17:23:32Z,2000,2000-01-01,2000-12-31
25416967,RS_198,COUNTRY,VUT,YEAR,2018,SEX,FMLE,,,,,,,7.9 [7.1-8.8],7.87774,7.07421,8.7861,,2021-02-09T17:23:32Z,2018,2018-01-01,2018-12-31
25416968,RS_198,COUNTRY,VUT,YEAR,2009,SEX,BTSX,,,,,,,13.5 [11.7-14.8],13.46398,11.72669,14.76694,,2021-02-09T17:23:32Z,2009,2009-01-01,2009-12-31
25416969,RS_198,COUNTRY,VUT,YEAR,2016,SEX,MLE,,,,,,,22.6 [20.5-25.2],22.57957,20.47914,25.2051,,2021-02-09T17:23:32Z,2016,2016-01-01,2016-12-31
25416970,RS_198,COUNTRY,VUT,YEAR,2008,SEX,BTSX,,,,,,,13.4 [12.0-15.1],13.35114,12.01602,15.13129,,2021-02-09T17:23:32Z,2008,2008-01-01,2008-12-31
25416971,RS_198,COUNTRY,VUT,YEAR,2009,SEX,MLE,,,,,,,19.8 [17.2-21.7],19.75986,17.2102,21.67211,,2021-02-09T17:23:32Z,2009,2009-01-01,2009-12-31
25416972,RS_198,COUNTRY,VUT,YEAR,2017,SEX,MLE,,,,,,,22.3 [20.0-24.9],22.32621,20.01509,24.89708,,2021-02-09T17:23:32Z,2017,2017-01-01,2017-12-31
25416973,RS_198,COUNTRY,VUT,YEAR,2012,SEX,MLE,,,,,,,19.4 [17.0-21.7],19.36036,17.01365,21.70707,,2021-02-09T17:23:33Z,2012,2012-01-01,2012-12-31
25416974,RS_198,COUNTRY,VUT,YEAR,2003,SEX,BTSX,,,,,,,14.6 [12.6-16.1],14.63586,12.61712,16.14992,,2021-02-09T17:23:33Z,2003,2003-01-01,2003-12-31
25416975,RS_198,COUNTRY,VUT,YEAR,2013,SEX,MLE,,,,,,,19.4 [17.1-21.7],19.39293,17.11141,21.67445,,2021-02-09T17:23:33Z,2013,2013-01-01,2013-12-31
25416976,RS_198,COUNTRY,VUT,YEAR,2004,SEX,MLE,,,,,,,21.1 [19.0-24.1],21.14815,18.96041,24.06514,,2021-02-09T17:23:33Z,2004,2004-01-01,2004-12-31
25416977,RS_198,COUNTRY,VUT,YEAR,2005,SEX,BTSX,,,,,,,13.9 [11.9-15.3],13.8569,11.9456,15.29037,,2021-02-09T17:23:33Z,2005,2005-01-01,2005-12-31
25416978,RS_198,COUNTRY,VUT,YEAR,2008,SEX,FMLE,,,,,,,6.9 [6.2-7.8],6.87655,6.18889,7.79342,,2021-02-09T17:23:33Z,2008,2008-01-01,2008-12-31
25416979,RS_198,COUNTRY,VUT,YEAR,2008,SEX,MLE,,,,,,,19.6 [17.6-22.2],19.60781,17.64703,22.22219,,2021-02-09T17:23:33Z,2008,2008-01-01,2008-12-31
25416980,RS_198,COUNTRY,VUT,YEAR,2014,SEX,FMLE,,,,,,,7.7 [6.9-8.7],7.70636,6.91597,8.69436,,2021-02-09T17:23:33Z,2014,2014-01-01,2014-12-31
25416981,RS_198,COUNTRY,VUT,YEAR,2001,SEX,MLE,,,,,,,21.0 [17.9-23.3],20.99034,17.88066,23.3226,,2021-02-09T17:23:33Z,2001,2001-01-01,2001-12-31
25416982,RS_198,COUNTRY,VUT,YEAR,2002,SEX,MLE,,,,,,,21.4 [19.1-23.7],21.37173,19.0819,23.66156,,2021-02-09T17:23:33Z,2002,2002-01-01,2002-12-31
25416983,RS_198,COUNTRY,VUT,YEAR,2009,SEX,FMLE,,,,,,,7.0 [6.1-7.6],6.96131,6.06308,7.63498,,2021-02-09T17:23:33Z,2009,2009-01-01,2009-12-31
25416984,RS_198,COUNTRY,VUT,YEAR,2018,SEX,BTSX,,,,,,,15.1 [13.5-16.8],15.06738,13.53051,16.80476,,2021-02-09T17:23:33Z,2018,2018-01-01,2018-12-31
25416985,RS_198,COUNTRY,VUT,YEAR,2000,SEX,BTSX,,,,,,,14.1 [12.4-15.7],14.05679,12.43485,15.67873,,2021-02-09T17:23:33Z,2000,2000-01-01,2000-12-31
25416986,RS_198,COUNTRY,VUT,YEAR,2006,SEX,BTSX,,,,,,,13.5 [12.1-15.4],13.52744,12.12805,15.3933,,2021-02-09T17:23:33Z,2006,2006-01-01,2006-12-31
25416987,RS_198,COUNTRY,VUT,YEAR,2000,SEX,FMLE,,,,,,,7.1 [6.3-7.9],7.09813,6.27911,7.91714,,2021-02-09T17:23:33Z,2000,2000-01-01,2000-12-31
25416988,RS_198,COUNTRY,VUT,YEAR,2016,SEX,FMLE,,,,,,,8.1 [7.4-9.0],8.10709,7.35294,9.04977,,2021-02-09T17:23:33Z,2016,2016-01-01,2016-12-31
25416989,RS_198,COUNTRY,VUT,YEAR,2017,SEX,FMLE,,,,,,,8.0 [7.2-8.9],8.01563,7.18588,8.93863,,2021-02-09T17:23:33Z,2017,2017-01-01,2017-12-31
25416990,RS_198,COUNTRY,VUT,YEAR,2014,SEX,BTSX,,,,,,,14.8 [13.3-16.7],14.779,13.2632,16.67374,,2021-02-09T17:23:33Z,2014,2014-01-01,2014-12-31
25416991,RS_198,COUNTRY,VUT,YEAR,2011,SEX,BTSX,,,,,,,13.6 [12.0-14.8],13.59939,11.95098,14.83569,,2021-02-09T17:23:33Z,2011,2011-01-01,2011-12-31
25416992,RS_198,COUNTRY,VUT,YEAR,2012,SEX,BTSX,,,,,,,13.2 [11.6-14.8],13.22619,11.62301,14.82936,,2021-02-09T17:23:33Z,2012,2012-01-01,2012-12-31
25416993,RS_198,COUNTRY,VUT,YEAR,2019,SEX,MLE,,,,,,,21.8 [19.6-24.3],21.80965,19.61812,24.32788,,2021-02-09T17:23:33Z,2019,2019-01-01,2019-12-31
25416994,RS_198,COUNTRY,VUT,YEAR,2006,SEX,MLE,,,,,,,20.0 [17.9-22.8],19.99853,17.92972,22.75695,,2021-02-09T17:23:33Z,2006,2006-01-01,2006-12-31
25416995,RS_198,COUNTRY,VUT,YEAR,2019,SEX,BTSX,,,,,,,14.9 [13.4-16.6],14.8632,13.36968,16.57937,,2021-02-09T17:23:33Z,2019,2019-01-01,2019-12-31
25416996,RS_198,COUNTRY,VUT,YEAR,2014,SEX,MLE,,,,,,,21.6 [19.4-24.4],21.64417,19.42425,24.41906,,2021-02-09T17:23:33Z,2014,2014-01-01,2014-12-31
25416997,RS_198,COUNTRY,VUT,YEAR,2010,SEX,FMLE,,,,,,,7.0 [6.2-7.7],7.02858,6.15001,7.68751,,2021-02-09T17:23:33Z,2010,2010-01-01,2010-12-31
25416998,RS_198,COUNTRY,VUT,YEAR,2013,SEX,BTSX,,,,,,,13.2 [11.7-14.8],13.24828,11.68966,14.80691,,2021-02-09T17:23:33Z,2013,2013-01-01,2013-12-31
25416999,RS_198,COUNTRY,VUT,YEAR,2007,SEX,MLE,,,,,,,20.1 [17.4-22.1],20.10302,17.42262,22.11332,,2021-02-09T17:23:33Z,2007,2007-01-01,2007-12-31
25417000,RS_198,COUNTRY,VUT,YEAR,2007,SEX,FMLE,,,,,,,7.0 [6.1-7.7],6.99794,6.06488,7.69773,,2021-02-09T17:23:33Z,2007,2007-01-01,2007-12-31
25417001,RS_198,COUNTRY,VUT,YEAR,2007,SEX,BTSX,,,,,,,13.7 [11.8-15.0],13.66967,11.84705,15.03663,,2021-02-09T17:23:33Z,2007,2007-01-01,2007-12-31
25417002,RS_198,COUNTRY,VUT,YEAR,2001,SEX,BTSX,,,,,,,14.3 [12.2-15.9],14.26993,12.15587,15.85548,,2021-02-09T17:23:33Z,2001,2001-01-01,2001-12-31
25417003,RS_198,COUNTRY,VUT,YEAR,2018,SEX,MLE,,,,,,,22.1 [19.8-24.6],22.05537,19.80571,24.59851,,2021-02-09T17:23:33Z,2018,2018-01-01,2018-12-31
25417004,RS_198,COUNTRY,VUT,YEAR,2010,SEX,MLE,,,,,,,19.9 [17.4-21.7],19.86689,17.38353,21.72941,,2021-02-09T17:23:33Z,2010,2010-01-01,2010-12-31
25417005,RS_198,COUNTRY,VUT,YEAR,2013,SEX,FMLE,,,,,,,6.9 [6.1-7.7],6.918,6.10412,7.73189,,2021-02-09T17:23:33Z,2013,2013-01-01,2013-12-31
25417006,RS_198,COUNTRY,VUT,YEAR,2002,SEX,FMLE,,,,,,,7.2 [6.4-8.0],7.19255,6.42192,7.96318,,2021-02-09T17:23:33Z,2002,2002-01-01,2002-12-31
25417007,RS_198,COUNTRY,VUT,YEAR,2016,SEX,BTSX,,,,,,,15.4 [14.0-17.2],15.44951,14.01235,17.24596,,2021-02-09T17:23:33Z,2016,2016-01-01,2016-12-31
25417008,RS_198,COUNTRY,VUT,YEAR,2012,SEX,FMLE,,,,,,,6.9 [6.1-7.7],6.90638,6.06925,7.74352,,2021-02-09T17:23:33Z,2012,2012-01-01,2012-12-31
25417009,RS_198,COUNTRY,VUT,YEAR,2004,SEX,FMLE,,,,,,,7.0 [6.2-7.9],6.96786,6.24704,7.92894,,2021-02-09T17:23:33Z,2004,2004-01-01,2004-12-31
25417010,RS_198,COUNTRY,VUT,YEAR,2004,SEX,BTSX,,,,,,,14.2 [12.7-16.2],14.20712,12.73742,16.16672,,2021-02-09T17:23:33Z,2004,2004-01-01,2004-12-31
25417011,RS_198,COUNTRY,VUT,YEAR,2001,SEX,FMLE,,,,,,,7.2 [6.2-8.0],7.24121,6.16843,8.04578,,2021-02-09T17:23:33Z,2001,2001-01-01,2001-12-31
25417012,RS_198,COUNTRY,VUT,YEAR,2015,SEX,MLE,,,,,,,22.7 [20.5-25.4],22.65386,20.49635,25.35075,,2021-02-09T17:23:33Z,2015,2015-01-01,2015-12-31
25417013,RS_198,COUNTRY,VUT,YEAR,2011,SEX,FMLE,,,,,,,7.1 [6.2-7.7],7.09826,6.23787,7.7435600000000004,,2021-02-09T17:23:33Z,2011,2011-01-01,2011-12-31
25417014,RS_198,COUNTRY,VUT,YEAR,2011,SEX,MLE,,,,,,,19.9 [17.5-21.7],19.90773,17.49467,21.71752,,2021-02-09T17:23:33Z,2011,2011-01-01,2011-12-31
25417015,RS_198,COUNTRY,VUT,YEAR,2015,SEX,BTSX,,,,,,,15.5 [14.0-17.3],15.49084,14.01552,17.33499,,2021-02-09T17:23:33Z,2015,2015-01-01,2015-12-31
25417016,RS_198,COUNTRY,VUT,YEAR,2002,SEX,BTSX,,,,,,,14.4 [12.9-16.0],14.43842,12.89145,15.9854,,2021-02-09T17:23:33Z,2002,2002-01-01,2002-12-31
25417017,RS_198,COUNTRY,VUT,YEAR,2003,SEX,FMLE,,,,,,,7.3 [6.3-8.0],7.26037,6.25894,8.01144,,2021-02-09T17:23:34Z,2003,2003-01-01,2003-12-31
25417858,RS_198,COUNTRY,WSM,YEAR,2006,SEX,MLE,,,,,,,17.4 [15.9-19.6],17.36749,15.85727,19.63281,,2021-02-09T17:23:53Z,2006,2006-01-01,2006-12-31
25417859,RS_198,COUNTRY,WSM,YEAR,2000,SEX,BTSX,,,,,,,14.9 [13.2-16.6],14.90364,13.18399,16.62329,,2021-02-09T17:23:53Z,2000,2000-01-01,2000-12-31
25417860,RS_198,COUNTRY,WSM,YEAR,2012,SEX,MLE,,,,,,,16.7 [15.3-18.7],16.65643,15.26839,18.73848,,2021-02-09T17:23:53Z,2012,2012-01-01,2012-12-31
25417861,RS_198,COUNTRY,WSM,YEAR,2014,SEX,FMLE,,,,,,,7.6 [6.9-8.3],7.58008,6.89098,8.26917,,2021-02-09T17:23:53Z,2014,2014-01-01,2014-12-31
25417862,RS_198,COUNTRY,WSM,YEAR,2005,SEX,BTSX,,,,,,,12.8 [11.7-14.5],12.79754,11.68471,14.46679,,2021-02-09T17:23:53Z,2005,2005-01-01,2005-12-31
25417863,RS_198,COUNTRY,WSM,YEAR,2004,SEX,FMLE,,,,,,,9.0 [8.0-10.0],8.98502,7.98669,9.98336,,2021-02-09T17:23:53Z,2004,2004-01-01,2004-12-31
25417864,RS_198,COUNTRY,WSM,YEAR,2002,SEX,FMLE,,,,,,,7.9 [6.9-8.6],7.91634,6.92679,8.57603,,2021-02-09T17:23:53Z,2002,2002-01-01,2002-12-31
25417865,RS_198,COUNTRY,WSM,YEAR,2009,SEX,FMLE,,,,,,,19.4 [17.3-21.6],19.4471,17.3256,21.5686,,2021-02-09T17:23:53Z,2009,2009-01-01,2009-12-31
25417866,RS_198,COUNTRY,WSM,YEAR,2016,SEX,FMLE,,,,,,,7.5 [5.9-9.5],7.47517,5.87335,9.51385,,2021-02-09T17:23:53Z,2016,2016-01-01,2016-12-31
25417867,RS_198,COUNTRY,WSM,YEAR,2010,SEX,FMLE,,,,,,,8.5 [7.8-9.2],8.49265,7.78493,9.20037,,2021-02-09T17:23:53Z,2010,2010-01-01,2010-12-31
25417868,RS_198,COUNTRY,WSM,YEAR,2003,SEX,BTSX,,,,,,,13.5 [11.8-15.2],13.52257,11.83225,15.2129,,2021-02-09T17:23:53Z,2003,2003-01-01,2003-12-31
25417869,RS_198,COUNTRY,WSM,YEAR,2018,SEX,MLE,,,,,,,17.0 [16.2-25.0],17.01743,16.20157,25.01147,,2021-02-09T17:23:53Z,2018,2018-01-01,2018-12-31
25417870,RS_198,COUNTRY,WSM,YEAR,2008,SEX,FMLE,,,,,,,8.3 [7.3-9.0],8.31755,7.27786,9.01068,,2021-02-09T17:23:53Z,2008,2008-01-01,2008-12-31
25417871,RS_198,COUNTRY,WSM,YEAR,2017,SEX,MLE,,,,,,,17.1 [16.2-23.3],17.13622,16.23451,23.34459,,2021-02-09T17:23:53Z,2017,2017-01-01,2017-12-31
25417872,RS_198,COUNTRY,WSM,YEAR,2007,SEX,BTSX,,,,,,,12.6 [11.5-14.3],12.63424,11.53561,14.28218,,2021-02-09T17:23:53Z,2007,2007-01-01,2007-12-31
25417873,RS_198,COUNTRY,WSM,YEAR,2014,SEX,MLE,,,,,,,15.1 [13.7-16.4],15.05984,13.69077,16.42892,,2021-02-09T17:23:53Z,2014,2014-01-01,2014-12-31
25417874,RS_198,COUNTRY,WSM,YEAR,2003,SEX,MLE,,,,,,,18.7 [16.3-21.0],18.68268,16.34735,21.01802,,2021-02-09T17:23:53Z,2003,2003-01-01,2003-12-31
25417875,RS_198,COUNTRY,WSM,YEAR,2016,SEX,MLE,,,,,,,14.9 [11.7-18.9],14.88805,11.69776,18.94843,,2021-02-09T17:23:53Z,2016,2016-01-01,2016-12-31
25417876,RS_198,COUNTRY,WSM,YEAR,2002,SEX,MLE,,,,,,,18.9 [16.5-20.4],18.85201,16.49551,20.42301,,2021-02-09T17:23:53Z,2002,2002-01-01,2002-12-31
25417877,RS_198,COUNTRY,WSM,YEAR,2001,SEX,FMLE,,,,,,,7.9 [6.9-8.6],7.90597,6.91773,8.5648,,2021-02-09T17:23:53Z,2001,2001-01-01,2001-12-31
25417878,RS_198,COUNTRY,WSM,YEAR,2010,SEX,MLE,,,,,,,17.0 [15.6-18.5],17.04497,15.62455,18.46538,,2021-02-09T17:23:53Z,2010,2010-01-01,2010-12-31
25417879,RS_198,COUNTRY,WSM,YEAR,2019,SEX,BTSX,,,,,,,13.0 [12.5-20.6],13.02968,12.46594,20.55063,,2021-02-09T17:23:53Z,2019,2019-01-01,2019-12-31
25417880,RS_198,COUNTRY,WSM,YEAR,2013,SEX,FMLE,,,,,,,12.2 [11.2-13.3],12.2098,11.16324,13.25635,,2021-02-09T17:23:53Z,2013,2013-01-01,2013-12-31
25417881,RS_198,COUNTRY,WSM,YEAR,2015,SEX,FMLE,,,,,,,7.5 [6.8-8.5],7.51766,6.83423,8.54279,,2021-02-09T17:23:53Z,2015,2015-01-01,2015-12-31
25417882,RS_198,COUNTRY,WSM,YEAR,2008,SEX,BTSX,,,,,,,13.1 [11.5-14.2],13.09543,11.4585,14.18672,,2021-02-09T17:23:53Z,2008,2008-01-01,2008-12-31
25417883,RS_198,COUNTRY,WSM,YEAR,2010,SEX,BTSX,,,,,,,12.9 [11.8-14.0],12.90711,11.83152,13.9827,,2021-02-09T17:23:53Z,2010,2010-01-01,2010-12-31
25417884,RS_198,COUNTRY,WSM,YEAR,2019,SEX,MLE,,,,,,,17.1 [16.4-27.0],17.1029,16.36294,26.97499,,2021-02-09T17:23:53Z,2019,2019-01-01,2019-12-31
25417885,RS_198,COUNTRY,WSM,YEAR,2007,SEX,FMLE,,,,,,,7.8 [7.2-8.9],7.84537,7.16317,8.86868,,2021-02-09T17:23:53Z,2007,2007-01-01,2007-12-31
25417886,RS_198,COUNTRY,WSM,YEAR,2000,SEX,FMLE,,,,,,,8.5 [7.5-9.5],8.5134,7.53109,9.49572,,2021-02-09T17:23:54Z,2000,2000-01-01,2000-12-31
25417887,RS_198,COUNTRY,WSM,YEAR,2000,SEX,MLE,,,,,,,20.8 [18.4-23.2],20.77989,18.38221,23.17757,,2021-02-09T17:23:54Z,2000,2000-01-01,2000-12-31
25417888,RS_198,COUNTRY,WSM,YEAR,2007,SEX,MLE,,,,,,,17.1 [15.6-19.3],17.10613,15.61864,19.33736,,2021-02-09T17:23:54Z,2007,2007-01-01,2007-12-31
25417889,RS_198,COUNTRY,WSM,YEAR,2008,SEX,MLE,,,,,,,17.6 [15.4-19.0],17.56502,15.36939,19.02877,,2021-02-09T17:23:54Z,2008,2008-01-01,2008-12-31
25417890,RS_198,COUNTRY,WSM,YEAR,2018,SEX,BTSX,,,,,,,12.9 [12.3-19.0],12.9384,12.31809,19.01628,,2021-02-09T17:23:54Z,2018,2018-01-01,2018-12-31
25417891,RS_198,COUNTRY,WSM,YEAR,2019,SEX,FMLE,,,,,,,8.7 [8.3-13.7],8.66024,8.28555,13.65908,,2021-02-09T17:23:54Z,2019,2019-01-01,2019-12-31
25417892,RS_198,COUNTRY,WSM,YEAR,2003,SEX,FMLE,,,,,,,7.9 [7.0-8.9],7.94357,6.95062,8.93651,,2021-02-09T17:23:54Z,2003,2003-01-01,2003-12-31
25417893,RS_198,COUNTRY,WSM,YEAR,2001,SEX,BTSX,,,,,,,13.7 [12.0-14.8],13.68348,11.97304,14.82377,,2021-02-09T17:23:54Z,2001,2001-01-01,2001-12-31
25417894,RS_198,COUNTRY,WSM,YEAR,2014,SEX,BTSX,,,,,,,11.4 [10.4-12.5],11.44522,10.40474,12.48569,,2021-02-09T17:23:54Z,2014,2014-01-01,2014-12-31
25417895,RS_198,COUNTRY,WSM,YEAR,2005,SEX,FMLE,,,,,,,7.7 [7.0-8.7],7.68775,7.01925,8.6905,,2021-02-09T17:23:54Z,2005,2005-01-01,2005-12-31
25417896,RS_198,COUNTRY,WSM,YEAR,2005,SEX,MLE,,,,,,,17.5 [16.0-19.8],17.54872,16.02275,19.83769,,2021-02-09T17:23:54Z,2005,2005-01-01,2005-12-31
25417897,RS_198,COUNTRY,WSM,YEAR,2009,SEX,MLE,,,,,,,39.5 [35.2-43.8],39.50061,35.19145,43.80977,,2021-02-09T17:23:54Z,2009,2009-01-01,2009-12-31
25417898,RS_198,COUNTRY,WSM,YEAR,2009,SEX,BTSX,,,,,,,29.8 [26.6-33.1],29.80174,26.55064,33.05284,,2021-02-09T17:23:54Z,2009,2009-01-01,2009-12-31
25417899,RS_198,COUNTRY,WSM,YEAR,2011,SEX,BTSX,,,,,,,12.8 [11.2-13.9],12.80212,11.20185,13.86896,,2021-02-09T17:23:54Z,2011,2011-01-01,2011-12-31
25417900,RS_198,COUNTRY,WSM,YEAR,2013,SEX,BTSX,,,,,,,18.4 [16.8-19.9],18.35228,16.77923,19.92533,,2021-02-09T17:23:54Z,2013,2013-01-01,2013-12-31
25417901,RS_198,COUNTRY,WSM,YEAR,2017,SEX,FMLE,,,,,,,8.6 [8.2-11.8],8.62545,8.17158,11.75041,,2021-02-09T17:23:54Z,2017,2017-01-01,2017-12-31
25417902,RS_198,COUNTRY,WSM,YEAR,2006,SEX,FMLE,,,,,,,7.7 [7.1-8.7],7.72466,7.05295,8.73222,,2021-02-09T17:23:54Z,2006,2006-01-01,2006-12-31
25417903,RS_198,COUNTRY,WSM,YEAR,2006,SEX,BTSX,,,,,,,12.7 [11.6-14.4],12.71603,11.610290000000001,14.37465,,2021-02-09T17:23:54Z,2006,2006-01-01,2006-12-31
25417904,RS_198,COUNTRY,WSM,YEAR,2011,SEX,MLE,,,,,,,16.8 [14.7-18.2],16.78877,14.69017,18.18783,,2021-02-09T17:23:54Z,2011,2011-01-01,2011-12-31
25417905,RS_198,COUNTRY,WSM,YEAR,2004,SEX,BTSX,,,,,,,15.1 [13.4-16.8],15.11784,13.43808,16.79759,,2021-02-09T17:23:54Z,2004,2004-01-01,2004-12-31
25417906,RS_198,COUNTRY,WSM,YEAR,2015,SEX,BTSX,,,,,,,11.4 [10.3-12.9],11.36892,10.33538,12.91923,,2021-02-09T17:23:54Z,2015,2015-01-01,2015-12-31
25417907,RS_198,COUNTRY,WSM,YEAR,2011,SEX,FMLE,,,,,,,8.5 [7.5-9.3],8.54898,7.48036,9.2614,,2021-02-09T17:23:54Z,2011,2011-01-01,2011-12-31
25417908,RS_198,COUNTRY,WSM,YEAR,2015,SEX,MLE,,,,,,,15.0 [13.6-17.0],14.96748,13.6068,17.0085,,2021-02-09T17:23:54Z,2015,2015-01-01,2015-12-31
25417909,RS_198,COUNTRY,WSM,YEAR,2012,SEX,FMLE,,,,,,,8.5 [7.8-9.5],8.46152,7.75639,9.51921,,2021-02-09T17:23:54Z,2012,2012-01-01,2012-12-31
25417910,RS_198,COUNTRY,WSM,YEAR,2001,SEX,MLE,,,,,,,19.0 [16.6-20.6],19.00268,16.62734,20.58623,,2021-02-09T17:23:54Z,2001,2001-01-01,2001-12-31
25417911,RS_198,COUNTRY,WSM,YEAR,2013,SEX,MLE,,,,,,,24.1 [22.0-26.2],24.1024,22.03648,26.16832,,2021-02-09T17:23:54Z,2013,2013-01-01,2013-12-31
25417912,RS_198,COUNTRY,WSM,YEAR,2004,SEX,MLE,,,,,,,20.8 [18.5-23.1],20.80581,18.49405,23.11756,,2021-02-09T17:23:54Z,2004,2004-01-01,2004-12-31
25417913,RS_198,COUNTRY,WSM,YEAR,2018,SEX,FMLE,,,,,,,8.6 [8.2-12.6],8.56457,8.15396,12.58782,,2021-02-09T17:23:54Z,2018,2018-01-01,2018-12-31
25417914,RS_198,COUNTRY,WSM,YEAR,2002,SEX,BTSX,,,,,,,13.6 [11.9-14.7],13.60467,11.90409,14.73839,,2021-02-09T17:23:54Z,2002,2002-01-01,2002-12-31
25417915,RS_198,COUNTRY,WSM,YEAR,2012,SEX,BTSX,,,,,,,12.7 [11.6-14.3],12.69244,11.63473,14.27899,,2021-02-09T17:23:54Z,2012,2012-01-01,2012-12-31
25417916,RS_198,COUNTRY,WSM,YEAR,2017,SEX,BTSX,,,,,,,13.0 [12.3-17.7],13.02817,12.34263,17.74822,,2021-02-09T17:23:54Z,2017,2017-01-01,2017-12-31
25417917,RS_198,COUNTRY,WSM,YEAR,2016,SEX,BTSX,,,,,,,11.3 [8.9-14.4],11.30873,8.88543,14.39293,,2021-02-09T17:23:54Z,2016,2016-01-01,2016-12-31
25418758,RS_198,COUNTRY,YEM,YEAR,2000,SEX,FMLE,,,,,,,15.7 [12.5-18.9],15.69,12.45329,18.93081,,2021-02-09T17:24:12Z,2000,2000-01-01,2000-12-31
25418759,RS_198,COUNTRY,YEM,YEAR,2014,SEX,MLE,,,,,,,32.6 [27.0-38.2],32.60102,26.96423,38.23782,,2021-02-09T17:24:12Z,2014,2014-01-01,2014-12-31
25418760,RS_198,COUNTRY,YEM,YEAR,2014,SEX,BTSX,,,,,,,24.3 [20.1-28.5],24.32282,20.11734,28.52829,,2021-02-09T17:24:12Z,2014,2014-01-01,2014-12-31
25418761,RS_198,COUNTRY,YEM,YEAR,2012,SEX,FMLE,,,,,,,15.3 [12.7-18.0],15.32792,12.66081,17.99504,,2021-02-09T17:24:12Z,2012,2012-01-01,2012-12-31
25418762,RS_198,COUNTRY,YEM,YEAR,2008,SEX,MLE,,,,,,,29.3 [24.2-34.5],29.34992,24.19859,34.50125,,2021-02-09T17:24:12Z,2008,2008-01-01,2008-12-31
25418763,RS_198,COUNTRY,YEM,YEAR,2004,SEX,MLE,,,,,,,29.2 [23.6-34.8],29.18287,23.58643,34.78598,,2021-02-09T17:24:12Z,2004,2004-01-01,2004-12-31
25418764,RS_198,COUNTRY,YEM,YEAR,2009,SEX,MLE,,,,,,,30.5 [25.3-35.7],30.50159,25.257930000000002,35.74524,,2021-02-09T17:24:12Z,2009,2009-01-01,2009-12-31
25418765,RS_198,COUNTRY,YEM,YEAR,2007,SEX,MLE,,,,,,,29.0 [23.8-34.2],28.95382,23.75349,34.16031,,2021-02-09T17:24:12Z,2007,2007-01-01,2007-12-31
